# t   analytical   numerical_linear   numerical_nonlinear   error_linear   error_nonlinear   energy_nonlinear
1.3340000000e+01  -4.3743995546e-03  -4.3743995548e-03  -4.4659569306e-03  1.6700096167e-13  9.1557375966e-05  1.6201394964e-04
1.3350000000e+01  -4.2551022849e-03  -4.2551022851e-03  -4.3508281365e-03  1.6898982214e-13  9.5725851635e-05  1.6121860525e-04
1.3360000000e+01  -4.1323572384e-03  -4.1323572386e-03  -4.2321330249e-03  1.7080607762e-13  9.9775786510e-05  1.6037323230e-04
1.3370000000e+01  -4.0063050823e-03  -4.0063050825e-03  -4.1100090102e-03  1.7247314688e-13  1.0370392787e-04  1.5947831937e-04
1.3380000000e+01  -3.8770888769e-03  -3.8770888770e-03  -3.9845960385e-03  1.7393898821e-13  1.0750716160e-04  1.5853456277e-04
1.3390000000e+01  -3.7448539207e-03  -3.7448539208e-03  -3.8560364351e-03  1.7522788776e-13  1.1118251439e-04  1.5754286121e-04
1.3400000000e+01  -3.6097475955e-03  -3.6097475957e-03  -3.7244747514e-03  1.7633594238e-13  1.1472715584e-04  1.5650430971e-04
1.3410000000e+01  -3.4719192098e-03  -3.4719192100e-03  -3.5900576101e-03  1.7727182569e-13  1.1813840034e-04  1.5542019295e-04
1.3420000000e+01  -3.3315198407e-03  -3.3315198409e-03  -3.4529335496e-03  1.7802946617e-13  1.2141370886e-04  1.5429197783e-04
1.3430000000e+01  -3.1887021762e-03  -3.1887021764e-03  -3.3132528668e-03  1.7861059853e-13  1.2455069055e-04  1.5312130546e-04
1.3440000000e+01  -3.0436203558e-03  -3.0436203560e-03  -3.1711674600e-03  1.7901435542e-13  1.2754710418e-04  1.5190998259e-04
1.3450000000e+01  -2.8964298114e-03  -2.8964298115e-03  -3.0268306708e-03  1.7927282922e-13  1.3040085947e-04  1.5065997242e-04
1.3460000000e+01  -2.7472871071e-03  -2.7472871073e-03  -2.8803971254e-03  1.7932400356e-13  1.3311001821e-04  1.4937338504e-04
1.3470000000e+01  -2.5963497801e-03  -2.5963497802e-03  -2.7320225753e-03  1.7919997083e-13  1.3567279524e-04  1.4805246727e-04
1.3480000000e+01  -2.4437761798e-03  -2.4437761799e-03  -2.5818637390e-03  1.7889986367e-13  1.3808755929e-04  1.4669959215e-04
1.3490000000e+01  -2.2897253088e-03  -2.2897253090e-03  -2.4300781425e-03  1.7842845257e-13  1.4035283367e-04  1.4531724813e-04
1.3500000000e+01  -2.1343566635e-03  -2.1343566637e-03  -2.2768239603e-03  1.7778443648e-13  1.4246729677e-04  1.4390802782e-04
1.3510000000e+01  -1.9778300746e-03  -1.9778300748e-03  -2.1222598570e-03  1.7697085117e-13  1.4442978242e-04  1.4247461652e-04
1.3520000000e+01  -1.8203055494e-03  -1.8203055496e-03  -1.9665448295e-03  1.7598747980e-13  1.4623928011e-04  1.4101978059e-04
1.3530000000e+01  -1.6619431138e-03  -1.6619431140e-03  -1.8098380488e-03  1.7487226944e-13  1.4789493504e-04  1.3954635553e-04
1.3540000000e+01  -1.5029026560e-03  -1.5029026562e-03  -1.6522987040e-03  1.7355691537e-13  1.4939604803e-04  1.3805723398e-04
1.3550000000e+01  -1.3433437708e-03  -1.3433437710e-03  -1.4940858461e-03  1.7207806360e-13  1.5074207527e-04  1.3655535371e-04
1.3560000000e+01  -1.1834256053e-03  -1.1834256055e-03  -1.3353582332e-03  1.7043658151e-13  1.5193262790e-04  1.3504368545e-04
1.3570000000e+01  -1.0233067060e-03  -1.0233067062e-03  -1.1762741775e-03  1.6863723959e-13  1.5296747147e-04  1.3352522086e-04
1.3580000000e+01  -8.6314486724e-04  -8.6314486741e-04  -1.0169913925e-03  1.6668177255e-13  1.5384652526e-04  1.3200296045e-04
1.3590000000e+01  -7.0309698141e-04  -7.0309698157e-04  -8.5766684283e-04  1.6457224038e-13  1.5456986142e-04  1.3047990171e-04
1.3600000000e+01  -5.4331889094e-04  -5.4331889110e-04  -6.9845659492e-04  1.6231167885e-13  1.5513770398e-04  1.2895902734e-04
1.3610000000e+01  -3.8396524215e-04  -3.8396524231e-04  -5.3951566987e-04  1.5990285268e-13  1.5555042772e-04  1.2744329368e-04
1.3620000000e+01  -2.2518934117e-04  -2.2518934133e-04  -3.8099789806e-04  1.5738544365e-13  1.5580855689e-04  1.2593561939e-04
1.3630000000e+01  -6.7143012003e-05  -6.7143012158e-05  -2.2305577583e-04  1.5468964271e-13  1.5591276382e-04  1.2443887443e-04
1.3640000000e+01  9.0023543059e-05  9.0023542908e-05  -6.5840324310e-05  1.5185503679e-13  1.5586386737e-04  1.2295586932e-04
1.3650000000e+01  2.4616188065e-04  2.4616188050e-04  9.0499049435e-05  1.4888519020e-13  1.5566283122e-04  1.2148934482e-04
1.3660000000e+01  4.0112545098e-04  4.0112545084e-04  2.4581468890e-04  1.4578382989e-13  1.5531076208e-04  1.2004196193e-04
1.3670000000e+01  5.5476972982e-04  5.5476972968e-04  3.9996082207e-04  1.4255393740e-13  1.5480890775e-04  1.1861629239e-04
1.3680000000e+01  7.0695234774e-04  7.0695234760e-04  5.5279369268e-04  1.3919974114e-13  1.5415865506e-04  1.1721480963e-04
1.3690000000e+01  8.5753321644e-04  8.5753321631e-04  7.0417168880e-04  1.3572584896e-13  1.5336152764e-04  1.1583988014e-04
1.3700000000e+01  1.0063746521e-03  1.0063746520e-03  8.5395546848e-04  1.3216814795e-13  1.5241918366e-04  1.1449375547e-04
1.3710000000e+01  1.1533414958e-03  1.1533414957e-03  1.0020080824e-03  1.2846407965e-13  1.5133341334e-04  1.1317856470e-04
1.3720000000e+01  1.2983012302e-03  1.2983012301e-03  1.1481950937e-03  1.2465224165e-13  1.5010613649e-04  1.1189630749e-04
1.3730000000e+01  1.4411240939e-03  1.4411240937e-03  1.2923846941e-03  1.2073501920e-13  1.4873939976e-04  1.1064884777e-04
1.3740000000e+01  1.5816831912e-03  1.5816831911e-03  1.4344478173e-03  1.1671783332e-13  1.4723537395e-04  1.0943790793e-04
1.3750000000e+01  1.7198545999e-03  1.7198545998e-03  1.5742582488e-03  1.1260567132e-13  1.4559635112e-04  1.0826506373e-04
1.3760000000e+01  1.8555174738e-03  1.8555174737e-03  1.7116927322e-03  1.0840178581e-13  1.4382474159e-04  1.0713173981e-04
1.3770000000e+01  1.9885541431e-03  1.9885541430e-03  1.8466310722e-03  1.0411289886e-13  1.4192307094e-04  1.0603920583e-04
1.3780000000e+01  2.1188502103e-03  2.1188502102e-03  1.9789562335e-03  9.9738793613e-14  1.3989397678e-04  1.0498857326e-04
1.3790000000e+01  2.2462946424e-03  2.2462946423e-03  2.1085544369e-03  9.5289227897e-14  1.3774020554e-04  1.0398079288e-04
1.3800000000e+01  2.3707798595e-03  2.3707798594e-03  2.2353152504e-03  9.0768538519e-14  1.3546460915e-04  1.0301665285e-04
1.3810000000e+01  2.4922018194e-03  2.4922018193e-03  2.3591316778e-03  8.6178460201e-14  1.3307014156e-04  1.0209677748e-04
1.3820000000e+01  2.6104600979e-03  2.6104600978e-03  2.4799002426e-03  8.1553687414e-14  1.3055985529e-04  1.0122162670e-04
1.3830000000e+01  2.7254579657e-03  2.7254579657e-03  2.5975210679e-03  7.6840443730e-14  1.2793689784e-04  1.0039149610e-04
1.3840000000e+01  2.8371024609e-03  2.8371024608e-03  2.7118979528e-03  7.2073857299e-14  1.2520450806e-04  9.9606517644e-05
1.3850000000e+01  2.9453044568e-03  2.9453044568e-03  2.8229384444e-03  6.7262168058e-14  1.2236601241e-04  9.8866661027e-05
1.3860000000e+01  3.0499787271e-03  3.0499787271e-03  2.9305539059e-03  6.2404508644e-14  1.1942482121e-04  9.8171735634e-05
1.3870000000e+01  3.1510440050e-03  3.1510440050e-03  3.0346595803e-03  5.7506516910e-14  1.1638442478e-04  9.7521393102e-05
1.3880000000e+01  3.2484230396e-03  3.2484230396e-03  3.1351746501e-03  5.2579034876e-14  1.1324838957e-04  9.6915130470e-05
1.3890000000e+01  3.3420426470e-03  3.3420426470e-03  3.2320222928e-03  4.7620761501e-14  1.1002035422e-04  9.6352293897e-05
1.3900000000e+01  3.4318337580e-03  3.4318337579e-03  3.3251297324e-03  4.2638201997e-14  1.0670402556e-04  9.5832082913e-05
1.3910000000e+01  3.5177314604e-03  3.5177314604e-03  3.4144282859e-03  3.7636560535e-14  1.0330317459e-04  9.5353555213e-05
1.3920000000e+01  3.5996750385e-03  3.5996750384e-03  3.4998534061e-03  3.2621474966e-14  9.9821632407e-05  9.4915631921e-05
1.3930000000e+01  3.6776080064e-03  3.6776080063e-03  3.5813447203e-03  2.7601618907e-14  9.6263286093e-05  9.4517103350e-05
1.3940000000e+01  3.7514781386e-03  3.7514781386e-03  3.6588460640e-03  2.2573956593e-14  9.2632074597e-05  9.4156635183e-05
1.3950000000e+01  3.8212374955e-03  3.8212374955e-03  3.7323055109e-03  1.7561906790e-14  8.8931984569e-05  9.3832775080e-05
1.3960000000e+01  3.8868424444e-03  3.8868424444e-03  3.8016753982e-03  1.2542918093e-14  8.5167046175e-05  9.3543959660e-05
1.3970000000e+01  3.9482536766e-03  3.9482536766e-03  3.8669123477e-03  7.5304346092e-15  8.1341328907e-05  9.3288521837e-05
1.3980000000e+01  4.0054362199e-03  4.0054362199e-03  3.9279772826e-03  2.5361657219e-15  7.7458937362e-05  9.3064698472e-05
1.3990000000e+01  4.0583594470e-03  4.0583594470e-03  3.9848354400e-03  2.4398885690e-15  7.3524007028e-05  9.2870638308e-05
1.4000000000e+01  4.1069970792e-03  4.1069970792e-03  4.0374563791e-03  7.3899220077e-15  6.9540700054e-05  9.2704410157e-05
1.4010000000e+01  4.1513271863e-03  4.1513271863e-03  4.0858139853e-03  1.2304393615e-14  6.5513201022e-05  9.2564011293e-05
1.4020000000e+01  4.1913321820e-03  4.1913321821e-03  4.1298864693e-03  1.7192844370e-14  6.1445712726e-05  9.2447376041e-05
1.4030000000e+01  4.2269988152e-03  4.2269988152e-03  4.1696563632e-03  2.2030120783e-14  5.7342451955e-05  9.2352384495e-05
1.4040000000e+01  4.2583181565e-03  4.2583181566e-03  4.2051105112e-03  2.6830100641e-14  5.3207645284e-05  9.2276871345e-05
1.4050000000e+01  4.2852855820e-03  4.2852855821e-03  4.2362400571e-03  3.1585845051e-14  4.9045524890e-05  9.2218634784e-05
1.4060000000e+01  4.3079007513e-03  4.3079007513e-03  4.2630404269e-03  3.6286078309e-14  4.4860324375e-05  9.2175445445e-05
1.4070000000e+01  4.3261675825e-03  4.3261675825e-03  4.2855113078e-03  4.0929933054e-14  4.0656274623e-05  9.2145055346e-05
1.4080000000e+01  4.3400942228e-03  4.3400942228e-03  4.3036566231e-03  4.5512205116e-14  3.6437599680e-05  9.2125206787e-05
1.4090000000e+01  4.3496930153e-03  4.3496930154e-03  4.3174845027e-03  5.0026822962e-14  3.2208512662e-05  9.2113641203e-05
1.4100000000e+01  4.3549804621e-03  4.3549804622e-03  4.3270072504e-03  5.4475521316e-14  2.7973211705e-05  9.2108107890e-05
1.4110000000e+01  4.3559771827e-03  4.3559771827e-03  4.3322413067e-03  5.8849626561e-14  2.3735875945e-05  9.2106372613e-05
1.4120000000e+01  4.3527078695e-03  4.3527078696e-03  4.3332072080e-03  6.3144801887e-14  1.9500661549e-05  9.2106226041e-05
1.4130000000e+01  4.3452012396e-03  4.3452012396e-03  4.3299295418e-03  6.7361047296e-14  1.5271697784e-05  9.2105491991e-05
1.4140000000e+01  4.3334899819e-03  4.3334899820e-03  4.3224368988e-03  7.1491423892e-14  1.1053083145e-05  9.2102035433e-05
1.4150000000e+01  4.3176107022e-03  4.3176107023e-03  4.3107618207e-03  7.5533329591e-14  6.8488815231e-06  9.2093770253e-05
1.4160000000e+01  4.2976038634e-03  4.2976038635e-03  4.2949407450e-03  7.9484162308e-14  2.6631184437e-06  9.2078666724e-05
1.4170000000e+01  4.2735137231e-03  4.2735137231e-03  4.2750139457e-03  8.3334381062e-14  1.5002226456e-06  9.2054758674e-05
1.4180000000e+01  4.2453882673e-03  4.2453882674e-03  4.2510254714e-03  8.7090057388e-14  5.6372040186e-06  9.2020150313e-05
1.4190000000e+01  4.2132791419e-03  4.2132791420e-03  4.2230230791e-03  9.0743385028e-14  9.7439372498e-06  9.1973022719e-05
1.4200000000e+01  4.1772415793e-03  4.1772415794e-03  4.1910581660e-03  9.4296098707e-14  1.3816586724e-05  9.1911639930e-05
1.4210000000e+01  4.1373343238e-03  4.1373343239e-03  4.1551856969e-03  9.7737790083e-14  1.7851373074e-05  9.1834354656e-05
1.4220000000e+01  4.0936195526e-03  4.0936195527e-03  4.1154641292e-03  1.0106585707e-13  2.1844576539e-05  9.1739613564e-05
1.4230000000e+01  4.0461627948e-03  4.0461627949e-03  4.0719553350e-03  1.0427856495e-13  2.5792540255e-05  9.1625962144e-05
1.4240000000e+01  3.9950328468e-03  3.9950328469e-03  4.0247245202e-03  1.0737851580e-13  2.9691673449e-05  9.1492049131e-05
1.4250000000e+01  3.9403016861e-03  3.9403016862e-03  3.9738401407e-03  1.1035443392e-13  3.3538454563e-05  9.1336630464e-05
1.4260000000e+01  3.8820443815e-03  3.8820443816e-03  3.9193738158e-03  1.1321282453e-13  3.7329434285e-05  9.1158572791e-05
1.4270000000e+01  3.8203390010e-03  3.8203390011e-03  3.8614002395e-03  1.1594718241e-13  4.1061238493e-05  9.0956856489e-05
1.4280000000e+01  3.7552665180e-03  3.7552665181e-03  3.7999970891e-03  1.1856704854e-13  4.4730571107e-05  9.0730578221e-05
1.4290000000e+01  3.6869107144e-03  3.6869107145e-03  3.7352449313e-03  1.2104813679e-13  4.8334216850e-05  9.0478952996e-05
1.4300000000e+01  3.6153580820e-03  3.6153580821e-03  3.6672271259e-03  1.2339955446e-13  5.1869043910e-05  9.0201315743e-05
1.4310000000e+01  3.5406977215e-03  3.5406977217e-03  3.5960297280e-03  1.2561826579e-13  5.5332006507e-05  8.9897122410e-05
1.4320000000e+01  3.4630212401e-03  3.4630212403e-03  3.5217413875e-03  1.2770557181e-13  5.8720147358e-05  8.9565950572e-05
1.4330000000e+01  3.3824226466e-03  3.3824226467e-03  3.4444532466e-03  1.2965540100e-13  6.2030600047e-05  8.9207499553e-05
1.4340000000e+01  3.2989982451e-03  3.2989982453e-03  3.3642588364e-03  1.3147165648e-13  6.5260591283e-05  8.8821590083e-05
1.4350000000e+01  3.2128465275e-03  3.2128465276e-03  3.2812539706e-03  1.3315173616e-13  6.8407443059e-05  8.8408163479e-05
1.4360000000e+01  3.1240680635e-03  3.1240680636e-03  3.1955366382e-03  1.3469390533e-13  7.1468574701e-05  8.7967280360e-05
1.4370000000e+01  3.0327653903e-03  3.0327653904e-03  3.1072068951e-03  1.3611724595e-13  7.4441504818e-05  8.7499118936e-05
1.4380000000e+01  2.9390429001e-03  2.9390429003e-03  3.0163667532e-03  1.3738229304e-13  7.7323853130e-05  8.7003972824e-05
1.4390000000e+01  2.8430067275e-03  2.8430067277e-03  2.9231200697e-03  1.3850726122e-13  8.0113342197e-05  8.6482248476e-05
1.4400000000e+01  2.7447646347e-03  2.7447646349e-03  2.8275724338e-03  1.3949215047e-13  8.2807799033e-05  8.5934462171e-05
1.4410000000e+01  2.6444258967e-03  2.6444258969e-03  2.7298310533e-03  1.4033349136e-13  8.5405156603e-05  8.5361236633e-05
1.4420000000e+01  2.5421011853e-03  2.5421011854e-03  2.6300046405e-03  1.4103648804e-13  8.7903455219e-05  8.4763297261e-05
1.4430000000e+01  2.4379024524e-03  2.4379024525e-03  2.5282032962e-03  1.4159940581e-13  9.0300843812e-05  8.4141468017e-05
1.4440000000e+01  2.3319428131e-03  2.3319428133e-03  2.4245383942e-03  1.4201964257e-13  9.2595581092e-05  8.3496666966e-05
1.4450000000e+01  2.2243364280e-03  2.2243364281e-03  2.3191224646e-03  1.4230066778e-13  9.4786036599e-05  8.2829901517e-05
1.4460000000e+01  2.1151983850e-03  2.1151983852e-03  2.2120690767e-03  1.4244161406e-13  9.6870691632e-05  8.2142263356e-05
1.4470000000e+01  2.0046445819e-03  2.0046445820e-03  2.1034927219e-03  1.4244248142e-13  9.8848140068e-05  8.1434923128e-05
1.4480000000e+01  1.8927916074e-03  1.8927916075e-03  1.9935086965e-03  1.4230435406e-13  1.0071708906e-04  8.0709124866e-05
1.4490000000e+01  1.7797566235e-03  1.7797566237e-03  1.8822329832e-03  1.4202636463e-13  1.0247635963e-04  7.9966180195e-05
1.4500000000e+01  1.6656572475e-03  1.6656572476e-03  1.7697821346e-03  1.4161219940e-13  1.0412488715e-04  7.9207462358e-05
1.4510000000e+01  1.5506114336e-03  1.5506114337e-03  1.6562731552e-03  1.4106229206e-13  1.0566172165e-04  7.8434400058e-05
1.4520000000e+01  1.4347373564e-03  1.4347373566e-03  1.5418233846e-03  1.4037664260e-13  1.0708602814e-04  7.7648471166e-05
1.4530000000e+01  1.3181532935e-03  1.3181532936e-03  1.4265503802e-03  1.3958322345e-13  1.0839708667e-04  7.6851196311e-05
1.4540000000e+01  1.2009775092e-03  1.2009775094e-03  1.3105718016e-03  1.3863194447e-13  1.0959429237e-04  7.6044132377e-05
1.4550000000e+01  1.0833281392e-03  1.0833281394e-03  1.1940052946e-03  1.3754991070e-13  1.1067715537e-04  7.5228865943e-05
1.4560000000e+01  9.6532307556e-04  9.6532307569e-04  1.0769683761e-03  1.3633777267e-13  1.1164530056e-04  7.4407006677e-05
1.4570000000e+01  8.4707985294e-04  8.4707985307e-04  9.5957832020e-04  1.3499791562e-13  1.1249846727e-04  7.3580180728e-05
1.4580000000e+01  7.2871553589e-04  7.2871553602e-04  8.4195204476e-04  1.3353337533e-13  1.1323650887e-04  7.2750024128e-05
1.4590000000e+01  6.1034660710e-04  6.1034660723e-04  7.2420599930e-04  1.3194523599e-13  1.1385939221e-04  7.1918176235e-05
1.4600000000e+01  4.9208885693e-04  4.9208885706e-04  6.0645605389e-04  1.3023566600e-13  1.1436719696e-04  7.1086273240e-05
1.4610000000e+01  3.7405727438e-04  3.7405727451e-04  4.8881738925e-04  1.2840672536e-13  1.1476011487e-04  7.0255941772e-05
1.4620000000e+01  2.5636593937e-04  2.5636593949e-04  3.7140438829e-04  1.2648768751e-13  1.1503844892e-04  6.9428792604e-05
1.4630000000e+01  1.3912791664e-04  1.3912791677e-04  2.5433052898e-04  1.2442756786e-13  1.1520261234e-04  6.8606414509e-05
1.4640000000e+01  2.2455151258e-05  2.2455151381e-05  1.3770827880e-04  1.2225553144e-13  1.1525312754e-04  6.7790368266e-05
1.4650000000e+01  -9.3541634204e-05  -9.3541634084e-05  2.1648990765e-05  1.1997437007e-13  1.1519062497e-04  6.6982180854e-05
1.4660000000e+01  -2.0875304061e-04  -2.0875304049e-04  -9.3737198780e-05  1.1758674004e-13  1.1501584183e-04  6.6183339840e-05
1.4670000000e+01  -3.2307109132e-04  -3.2307109121e-04  -2.0834147061e-04  1.1509548739e-13  1.1472962071e-04  6.5395287998e-05
1.4680000000e+01  -4.3638932934e-04  -4.3638932923e-04  -3.2205642117e-04  1.1250348526e-13  1.1433290817e-04  6.4619418156e-05
1.4690000000e+01  -5.4860291228e-04  -5.4860291217e-04  -4.3477615914e-04  1.0981352546e-13  1.1382675314e-04  6.3857068308e-05
1.4700000000e+01  -6.5960870524e-04  -6.5960870514e-04  -5.4639639993e-04  1.0705488145e-13  1.1321230531e-04  6.3109516992e-05
1.4710000000e+01  -7.6930537152e-04  -7.6930537141e-04  -6.5681455811e-04  1.0417849309e-13  1.1249081341e-04  6.2377978965e-05
1.4720000000e+01  -8.7759346088e-04  -8.7759346077e-04  -7.6592983752e-04  1.0121417593e-13  1.1166362335e-04  6.1663601163e-05
1.4730000000e+01  -9.8437549557e-04  -9.8437549547e-04  -8.7364331919e-04  9.8165616261e-14  1.1073217639e-04  6.0967458992e-05
1.4740000000e+01  -1.0895560539e-03  -1.0895560538e-03  -9.7985804679e-04  9.5034440387e-14  1.0969800708e-04  6.0290552930e-05
1.4750000000e+01  -1.1930418511e-03  -1.1930418510e-03  -1.0844791098e-03  9.1825201956e-14  1.0856274128e-04  5.9633805465e-05
1.4760000000e+01  -1.2947418180e-03  -1.2947418179e-03  -1.1874137240e-03  8.8541153576e-14  1.0732809397e-04  5.8998058374e-05
1.4770000000e+01  -1.3945671766e-03  -1.3945671765e-03  -1.2885713096e-03  8.5186198373e-14  1.0599586704e-04  5.8384070355e-05
1.4780000000e+01  -1.4924315135e-03  -1.4924315134e-03  -1.3878635664e-03  8.1786140360e-14  1.0456794705e-04  5.7792515002e-05
1.4790000000e+01  -1.5882508499e-03  -1.5882508498e-03  -1.4852045470e-03  7.8299346173e-14  1.0304630282e-04  5.7223979140e-05
1.4800000000e+01  -1.6819437093e-03  -1.6819437092e-03  -1.5805107262e-03  7.4753137708e-14  1.0143298306e-04  5.6678961528e-05
1.4810000000e+01  -1.7734311824e-03  -1.7734311824e-03  -1.6737010686e-03  7.1150767569e-14  9.9730113872e-05  5.6157871901e-05
1.4820000000e+01  -1.8626369888e-03  -1.8626369888e-03  -1.7646970927e-03  6.7495271525e-14  9.7939896192e-05  5.5661030392e-05
1.4830000000e+01  -1.9494875357e-03  -1.9494875357e-03  -1.8534229325e-03  6.3790769542e-14  9.6064603217e-05  5.5188667293e-05
1.4840000000e+01  -2.0339119740e-03  -2.0339119739e-03  -1.9398053963e-03  6.0041381589e-14  9.4106577731e-05  5.4740923189e-05
1.4850000000e+01  -2.1158422511e-03  -2.1158422510e-03  -2.0237740217e-03  5.6250577113e-14  9.2068229408e-05  5.4317849419e-05
1.4860000000e+01  -2.1952131607e-03  -2.1952131606e-03  -2.1052611286e-03  5.2425078167e-14  8.9952032049e-05  5.3919408889e-05
1.4870000000e+01  -2.2719623897e-03  -2.2719623897e-03  -2.1842018689e-03  4.8581364626e-14  8.7760520786e-05  5.3545477232e-05
1.4880000000e+01  -2.3460305616e-03  -2.3460305616e-03  -2.2605342724e-03  4.4690379869e-14  8.5496289233e-05  5.3195844277e-05
1.4890000000e+01  -2.4173612773e-03  -2.4173612772e-03  -2.3341992907e-03  4.0775542665e-14  8.3161986600e-05  5.2870215840e-05
1.4900000000e+01  -2.4859011520e-03  -2.4859011519e-03  -2.4051408372e-03  3.6837286693e-14  8.0760314773e-05  5.2568215831e-05
1.4910000000e+01  -2.5515998498e-03  -2.5515998498e-03  -2.4733058244e-03  3.2882550849e-14  7.8294025356e-05  5.2289388642e-05
1.4920000000e+01  -2.6144101146e-03  -2.6144101145e-03  -2.5386441979e-03  2.8913937217e-14  7.5765916685e-05  5.2033201827e-05
1.4930000000e+01  -2.6742877976e-03  -2.6742877976e-03  -2.6011089668e-03  2.4935348925e-14  7.3178830811e-05  5.1799049048e-05
1.4940000000e+01  -2.7311918824e-03  -2.7311918824e-03  -2.6606562320e-03  2.0953724866e-14  7.0535650463e-05  5.1586253267e-05
1.4950000000e+01  -2.7850845059e-03  -2.7850845059e-03  -2.7172452099e-03  1.6978606021e-14  6.7839295982e-05  5.1394070188e-05
